时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,京准通再营销人群-快车+聚效,标签人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,39550,5547,14.03%,18568.19,469.49,3.35,811,2053582.00,14.62%,110.60,
20190604~20190626,自定义-海尔扩展至三级类目+品牌,标签人群,无线,京东快车(搜索),搜索腰带店铺_小天鹅洗衣机_腰部广告,搜索腰带店铺,39336,1529,3.89%,2659.01,67.60,1.74,106,174733.00,6.93%,65.71,
20190604~20190626,美的冰箱已购用户,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,38924,4633,11.90%,18274.29,469.49,3.94,957,2742610.00,20.66%,150.08,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,38230,4791,12.53%,18618.83,487.02,3.89,962,2807340.00,20.08%,150.78,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,38102,2773,7.28%,7238.55,189.98,2.61,264,823579.00,9.52%,113.78,
20190604~20190626,自定义-TG100V20WDG单品人群,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,37819,4484,11.86%,17308.15,457.66,3.86,698,2091896.15,15.57%,120.86,
20190604~20190626,自定义-冰箱top176不拓展,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,37785,4531,11.99%,17906.97,473.92,3.95,898,2566173.00,19.82%,143.31,
20190604~20190626,【新】近30天已购热水器未购洗衣机,新标签人群,无线,品牌聚效,12月份计划_小天鹅洗衣机,无线首焦-跨品类核心人群,37268,63,0.17%,1960.59,52.61,31.12,5,7995.00,7.94%,4.08,
20190604~20190626,自定义-美的冰箱近3个月购买,标签人群,无线,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,37248,4742,12.73%,17814.95,478.28,3.76,1018,2861072.50,21.47%,160.60,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,无线,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,36968,1957,5.29%,7836.94,211.99,4.00,239,488980.00,12.21%,62.39,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,无线,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,36371,1632,4.49%,5016.46,137.92,3.07,462,981829.00,28.31%,195.72,
20190604~20190626,自定义-冰箱top176不拓展,标签人群,无线,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,36183,4653,12.86%,17485.31,483.25,3.76,853,2038068.50,18.33%,116.56,
20190604~20190626,冰箱核心人群（美海美菱容声西门子）,标签人群,无线,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,36107,3006,8.33%,9208.81,255.04,3.06,814,1990436.00,27.08%,216.14,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,36004,1877,5.21%,5473.04,152.01,2.92,509,1185466.00,27.12%,216.60,
20190604~20190626,热水器意向人群（美的海尔林内）,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,35530,3924,11.04%,14789.22,416.25,3.77,882,2539791.00,22.48%,171.73,
20190604~20190626,搜索-洗衣机搜索人群,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,35487,289,0.81%,766.11,21.59,2.65,28,68822.00,9.69%,89.83,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,35422,2629,7.42%,6854.05,193.50,2.61,255,802689.00,9.70%,117.11,
20190604~20190626,搜索-洗衣机搜索人群,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,35277,186,0.53%,397.55,11.27,2.14,26,38157.00,13.98%,95.98,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东直投,,,35125,192,0.55%,105.27,3.00,0.55,-,-,-,-,
20190604~20190626,冰箱意向人群（美海美菱容声西门子）,标签人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,34922,2935,8.40%,8373.03,239.76,2.85,811,1853543.00,27.63%,221.37,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,无线,京东直投,,,34229,961,2.81%,441.59,12.90,0.46,3,2397.00,0.31%,5.43,
20190604~20190626,电视核心人群（海信小米长虹酷开飞利浦）,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,34157,3090,9.05%,12517.61,366.47,4.05,485,1553561.00,15.70%,124.11,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,34002,2585,7.60%,6723.63,197.74,2.60,252,790491.00,9.75%,117.57,
20190604~20190626,自定义-海尔冰箱扩展至三级类目+品牌1年已购,标签人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,33812,4396,13.00%,14844.65,439.03,3.38,922,2411745.00,20.97%,162.47,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,33483,2557,7.64%,6652.92,198.70,2.60,257,804086.00,10.05%,120.86,
20190604~20190626,冰箱核心人群（美海美菱容声西门子）,标签人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,33396,3808,11.40%,12947.71,387.70,3.40,642,1641274.17,16.86%,126.76,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,无线,京东直投,,,32593,227,0.70%,119.57,3.67,0.53,-,-,-,-,
20190604~20190626,【新】近30天浏览加购空调未购洗衣机,新标签人群,无线,品牌聚效,跨品类【618临时】,跨品类核心人群,32366,92,0.28%,2246.46,69.41,24.42,1,1999.00,1.09%,0.89,
20190604~20190626,【新】近30天已购冰箱未购洗衣机,新标签人群,无线,品牌聚效,跨品类【618临时】,跨品类核心人群,32345,73,0.23%,2712.85,83.87,37.16,-,-,-,-,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,32322,3594,11.12%,13618.81,421.35,3.79,898,2550416.00,24.99%,187.27,
20190604~20190626,冰箱意向人群（美海美菱容声西门子）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,32242,4750,14.73%,11194.37,347.20,2.36,2606,7695343.00,54.86%,687.43,
20190604~20190626,冰箱核心人群（美海美菱容声西门子）,标签人群,无线,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索无线,32073,1731,5.40%,5227.27,162.98,3.02,460,1081012.56,26.57%,206.80,
20190604~20190626,【新】洗衣机top200浏览加购未购,新标签人群,无线,品牌聚效,竞品【618临时】,竞品,31879,290,0.91%,4768.40,149.58,16.44,10,19540.00,3.45%,4.10,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,31743,190,0.60%,75.96,2.39,0.40,-,-,-,-,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,31506,3523,11.18%,8509.53,270.09,2.42,1518,4452018.00,43.09%,523.18,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,31430,2964,9.43%,10251.89,326.18,3.46,559,1445316.00,18.86%,140.98,
20190604~20190626,自定义-行业8公斤波轮,标签人群,无线,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,31215,2039,6.53%,7776.85,249.14,3.81,249,493279.50,12.21%,63.43,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,31086,3412,10.98%,11811.49,379.96,3.46,528,1361751.00,15.47%,115.29,
20190604~20190626,自定义-9公斤滚筒前top-SKU不拓展30天,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,30538,4306,14.10%,16681.56,546.26,3.87,621,1870006.25,14.42%,112.10,
20190604~20190626,京准通再营销人群-快车+聚效,标签人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,29845,4188,14.03%,11577.10,387.91,2.76,863,1847918.00,20.61%,159.62,
20190604~20190626,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,29770,2872,9.65%,9658.32,324.43,3.36,543,1357786.00,18.91%,140.58,
20190604~20190626,冰箱核心人群（美海美菱容声西门子）,标签人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,28781,2594,9.01%,7356.11,255.59,2.84,811,1837620.00,31.26%,249.81,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,无线,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,28476,1663,5.84%,5127.64,180.07,3.08,334,729387.00,20.08%,142.25,
20190604~20190626,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,28246,4190,14.83%,9785.50,346.44,2.34,2558,7611861.00,61.05%,777.87,
20190604~20190626,电视核心人群（海信小米长虹酷开飞利浦）,标签人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,27994,3659,13.07%,12356.07,441.38,3.38,896,2362367.00,24.49%,191.19,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,无线,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,27938,1777,6.36%,3382.58,121.07,1.90,290,427864.00,16.32%,126.49,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,无线,京东直投,,,27851,739,2.65%,310.08,11.13,0.42,-,-,-,-,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,无线,京东直投,,,27574,374,1.36%,195.21,7.08,0.52,-,-,-,-,
20190604~20190626,【新】DMP-场景-家装,新标签人群,无线,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,27519,3143,11.42%,11598.03,421.46,3.69,279,579373.20,8.88%,49.95,
20190604~20190626,自定义-西门子10公斤滚筒,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,27179,4285,15.77%,16551.00,608.96,3.86,551,1709126.42,12.86%,103.26,
20190604~20190626,九数_618_波轮_类目内_高分段_美的品牌倾向_0609,外部导入人群,无线,品牌聚效,12月份计划_小天鹅洗衣机,无线首焦-品牌人群,27100,60,0.22%,1885.42,69.57,31.42,1,699.00,1.67%,0.37,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,26639,2868,10.77%,11149.05,418.52,3.89,664,1885666.00,23.15%,169.13,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,无线,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,26373,1676,6.35%,4537.46,172.05,2.71,447,896425.40,26.67%,197.56,
20190604~20190626,冰箱核心人群（美海美菱容声西门子）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,26240,3978,15.16%,9307.39,354.70,2.34,2526,7564619.00,63.50%,812.75,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,26140,2271,8.69%,7672.34,293.51,3.38,331,777674.00,14.58%,101.36,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,26104,2781,10.65%,9409.32,360.46,3.38,366,884063.00,13.16%,93.96,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,25074,3169,12.64%,7638.45,304.64,2.41,1242,3589019.00,39.19%,469.86,
20190604~20190626,自定义-洗衣机top180SKU不扩展,标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,25042,1671,6.67%,4082.92,163.04,2.44,380,1160118.50,22.74%,284.14,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,无线,京东直投,,,24876,2151,8.65%,877.64,35.28,0.41,-,-,-,-,
20190604~20190626,洗衣机竞品包1（海尔+统帅+三洋）,标签人群,无线,京东直投,,,24747,356,1.44%,180.36,7.29,0.51,3,6497.00,0.84%,36.02,
20190604~20190626,热水器意向人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,24027,3164,13.17%,11980.92,498.64,3.79,527,1620427.00,16.66%,135.25,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),搜索腰带店铺_小天鹅洗衣机_腰部广告,搜索腰带店铺,24020,1206,5.02%,2003.92,83.43,1.66,109,157828.00,9.04%,78.76,
20190604~20190626,自定义-LS+HR中高端波轮,标签人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,24008,4909,20.45%,12918.17,538.08,2.63,866,1726038.00,17.64%,133.61,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东直投,,,23938,275,1.15%,111.72,4.67,0.41,-,-,-,-,
20190604~20190626,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,无线,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,23877,1688,7.07%,3208.77,134.39,1.90,281,415204.00,16.65%,129.40,
20190604~20190626,【新】近30天浏览加购热水器未购洗衣机,新标签人群,无线,品牌聚效,跨品类【618临时】,跨品类核心人群,23839,69,0.29%,1891.30,79.34,27.41,2,2899.00,2.90%,1.53,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,23723,3792,15.98%,12310.78,518.94,3.25,715,1879212.00,18.86%,152.65,
20190604~20190626,洗衣机竞品包1（海尔+统帅+三洋）,标签人群,无线,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,23483,1624,6.92%,4397.11,187.25,2.71,450,894927.40,27.71%,203.53,
20190604~20190626,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,23264,3811,16.38%,11611.97,499.14,3.05,1851,4826372.42,48.57%,415.64,
20190604~20190626,电视核心人群（TCL创维索尼康佳暴风）,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,23259,2344,10.08%,9299.80,399.84,3.97,375,1146436.00,16.00%,123.28,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东直投,,,22809,130,0.57%,55.06,2.41,0.42,-,-,-,-,
20190604~20190626,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,无线,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,22482,1568,6.97%,4232.34,188.25,2.70,441,885736.40,28.13%,209.28,
20190604~20190626,【新】近30天浏览加购洗衣机未购洗衣机,新标签人群,无线,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,22181,2896,13.06%,10576.98,476.85,3.65,431,905937.43,14.88%,85.65,
20190604~20190626,核心人群（美的+小天鹅）,标签人群,无线,京东直投,,,21877,256,1.17%,97.76,4.47,0.38,-,-,-,-,
20190604~20190626,【新】小天鹅美的品牌人群,新标签人群,无线,京东直投,,,21863,293,1.34%,279.53,12.79,0.95,17,48583.00,5.80%,173.80,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,21684,2363,10.90%,9545.35,440.20,4.04,371,1139649.00,15.70%,119.39,
20190604~20190626,美的冰箱已购用户,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,21460,2267,10.56%,9360.99,436.21,4.13,352,1060949.00,15.53%,113.34,
