时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,PC搜索,31014,838,2.70%,2641.44,85.17,3.15,219,66220.33,26.13%,25.07,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),M3-L234E_微波炉_单投,无线搜索,30562,2632,8.61%,10141.03,331.82,3.85,454,157744.00,17.25%,15.56,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,29843,271,0.91%,2411.83,80.82,8.90,39,60520.00,14.39%,25.09,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,29178,2294,7.86%,10140.26,347.53,4.42,442,133993.00,19.27%,13.21,
20190604~20190626,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,29086,512,1.76%,1780.69,61.22,3.48,88,18152.00,17.19%,10.19,
20190604~20190626,【新】近30天浏览未购竞品烤箱1,新标签人群,无线,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,29001,3385,11.67%,17089.28,589.27,5.05,692,146400.39,20.44%,8.57,
20190604~20190626,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,28994,1527,5.27%,7338.10,253.09,4.81,239,69636.00,15.65%,9.49,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,28971,2330,8.04%,10355.07,357.43,4.44,432,125347.00,18.54%,12.10,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,28949,3578,12.36%,54159.04,1870.84,15.14,1364,1215179.00,38.12%,22.44,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,28768,2308,8.02%,10237.45,355.86,4.44,456,137101.00,19.76%,13.39,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,28654,253,0.88%,2248.35,78.47,8.89,37,55990.00,14.62%,24.90,
20190604~20190626,【新】格兰仕京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,28571,3752,13.13%,12829.54,449.04,3.42,734,133209.20,19.56%,10.38,
20190604~20190626,【新】近30天浏览厨卫大电搜索未购蒸箱,新标签人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,28269,3169,11.21%,63156.05,2234.11,19.93,244,538284.00,7.70%,8.52,
20190604~20190626,【新】美的烤箱近30天top100浏览未购,新标签人群,无线,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,28103,2491,8.86%,13708.47,487.79,5.50,587,130794.00,23.56%,9.54,
20190604~20190626,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,无线,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,27913,1168,4.18%,6648.66,238.19,5.69,132,79309.27,11.30%,11.93,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索PC,27889,320,1.15%,850.16,30.48,2.66,126,592347.00,39.38%,696.75,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),【+】M3-L233B_微波炉_单投,无线搜索,27649,3490,12.62%,10796.96,390.50,3.09,597,151671.00,17.11%,14.05,
20190604~20190626,【新】近30天浏览加购厨大人群未购买蒸箱,新标签人群,无线,京东直投,,,27493,144,0.52%,165.79,6.03,1.15,-,-,-,-,
20190604~20190626,【新】九阳京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,27473,3744,13.63%,12840.55,467.39,3.43,1530,654135.80,40.87%,50.94,
20190604~20190626,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索PC,27301,252,0.92%,684.46,25.07,2.72,56,13276.00,22.22%,19.40,
20190604~20190626,【新】近30天浏览加购未购冰箱近180天未购微波炉,新标签人群,无线,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,26653,4727,17.74%,12148.06,455.79,2.57,997,744392.69,21.09%,61.28,
20190604~20190626,【新】美的烤箱近30天top100浏览未购,新标签人群,无线,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,25964,1885,7.26%,10361.31,399.06,5.50,297,86695.14,15.76%,8.37,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,无线搜索,25841,1746,6.76%,6677.80,258.42,3.82,280,89499.00,16.04%,13.40,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,无线搜索,25599,1741,6.80%,6687.70,261.25,3.84,276,85369.00,15.85%,12.77,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,无线搜索,25548,1755,6.87%,6736.18,263.67,3.84,288,91289.00,16.41%,13.55,
20190604~20190626,【新】美的烤箱近30天top100浏览未购,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,25401,4053,15.96%,12585.49,495.47,3.11,1133,198385.13,27.95%,15.76,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,24631,2126,8.63%,32275.18,1310.35,15.18,251,418128.00,11.81%,12.96,
20190604~20190626,【新】近30天浏览加购未购冰箱近180天未购微波炉,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,24547,3502,14.27%,11067.23,450.86,3.16,505,162932.00,14.42%,14.72,
20190604~20190626,【新】近30天浏览加购未购海鲜水产近180天未购微波炉,新标签人群,无线,京东快车(搜索),厨小-搜索腰带店铺_厨小_腰部广告,厨小-搜索腰带店铺,24488,622,2.54%,1692.48,69.11,2.72,66,15494.00,10.61%,9.15,
20190604~20190626,【新】近30天搜索偏好未购蒸箱,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,24395,110,0.45%,574.14,23.54,5.22,7,15093.00,6.36%,26.29,
20190604~20190626,【新】微波炉近30天浏览或加购关注且未购,新标签人群,无线,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,24368,1299,5.33%,7134.97,292.80,5.49,148,101095.00,11.39%,14.17,
20190604~20190626,【新】近30天浏览未购竞品烤箱1,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,24347,3289,13.51%,10475.37,430.25,3.18,706,98883.00,21.47%,9.44,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,24273,172,0.71%,857.69,35.34,4.99,12,23990.00,6.98%,27.97,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索PC,24235,567,2.34%,8750.52,361.07,15.43,60,186651.00,10.58%,21.33,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺,24145,2363,9.79%,8405.80,348.14,3.56,860,240659.00,36.39%,28.63,
20190604~20190626,【新】近30天浏览厨卫大电搜索未购蒸箱,新标签人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,24092,2523,10.47%,37387.69,1551.87,14.82,255,351649.00,10.11%,9.41,
20190604~20190626,【新】近30天浏览未购竞品烤箱1,新标签人群,无线,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,23785,1975,8.30%,11058.36,464.93,5.60,450,99174.00,22.78%,8.97,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,23767,379,1.59%,2748.45,115.64,7.25,499,360549.00,131.66%,131.18,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,23715,1164,4.91%,6144.20,259.08,5.28,180,84878.00,15.46%,13.81,
20190604~20190626,【新】蒸箱竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东直投,,,23580,36,0.15%,266.45,11.30,7.40,-,-,-,-,
20190604~20190626,【新】近30天浏览未购998元以上高端烤箱蒸箱top135个型号,新标签人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,23458,2886,12.30%,42551.33,1813.94,14.74,393,596394.00,13.62%,14.02,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,23447,234,1.00%,1002.61,42.76,4.28,42,12287.00,17.95%,12.26,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,23396,1129,4.83%,5992.86,256.15,5.31,173,84156.00,15.32%,14.04,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,23123,1076,4.65%,5670.20,245.22,5.27,164,79748.00,15.24%,14.06,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,无线搜索,23123,945,4.09%,3660.27,158.30,3.87,111,51703.00,11.75%,14.13,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,22843,1971,8.63%,29829.61,1305.85,15.13,242,407532.00,12.28%,13.66,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,无线搜索,22785,967,4.24%,3702.41,162.49,3.83,110,55748.00,11.38%,15.06,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,22709,3314,14.59%,10268.28,452.17,3.10,692,224312.00,20.88%,21.85,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,22682,247,1.09%,1074.04,47.35,4.35,39,10990.00,15.79%,10.23,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索PC,22653,390,1.72%,4672.16,206.25,11.98,30,63979.00,7.69%,13.69,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,22615,351,1.55%,2534.66,112.08,7.22,497,360549.00,141.60%,142.25,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,无线搜索,22438,849,3.78%,3186.57,142.02,3.75,100,46717.00,11.78%,14.66,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,22323,243,1.09%,1061.70,47.56,4.37,41,11588.00,16.87%,10.91,
20190604~20190626,【新】美的烤箱近30天top100浏览未购,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,22316,1289,5.78%,6183.45,277.09,4.80,215,59592.00,16.68%,9.64,
20190604~20190626,【新】近30天浏览未购竞品烤箱1,新标签人群,无线,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,22279,1554,6.98%,8567.81,384.57,5.51,220,63222.14,14.16%,7.38,
20190604~20190626,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺,22066,2197,9.96%,7666.10,347.42,3.49,753,222055.00,34.27%,28.97,
20190604~20190626,【新】近30天浏览竞品蒸箱未购蒸箱,新标签人群,无线,京东直投,,,21913,124,0.57%,164.63,7.51,1.33,-,-,-,-,
20190604~20190626,【新】DMP-场景-烹饪,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,21613,3861,17.86%,11399.41,527.43,2.95,923,249351.25,23.91%,21.87,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索PC,21563,362,1.68%,4317.50,200.23,11.93,33,118377.00,9.12%,27.42,
20190604~20190626,【新】蒸箱竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,品牌聚效,6月份聚效-蒸箱,竞品蒸箱,21342,204,0.96%,2901.11,135.93,14.22,33,93995.00,16.18%,32.40,
20190604~20190626,【新】近30天搜索偏好未购蒸箱,新标签人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,21038,110,0.52%,1073.33,51.02,9.76,5,7576.00,4.55%,7.06,
20190604~20190626,【新】格兰仕京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索无线,20988,2601,12.39%,13240.56,630.86,5.09,638,118586.60,24.53%,8.96,
20190604~20190626,【新】近30天浏览竞品蒸箱未购蒸箱,新标签人群,无线,京东直投,,,20522,125,0.61%,170.08,8.29,1.36,-,-,-,-,
20190604~20190626,【新】苏泊尔京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,20423,2527,12.37%,8698.56,425.92,3.44,1179,201362.00,46.66%,23.15,
20190604~20190626,【新】小熊京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,20311,3427,16.87%,11712.44,576.66,3.42,499,438119.80,14.56%,37.41,
20190604~20190626,【新】苏泊尔京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索无线,19854,2970,14.96%,15297.58,770.50,5.15,646,116953.00,21.75%,7.65,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,19448,446,2.29%,1867.73,96.04,4.19,135,41416.00,30.27%,22.17,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,18963,170,0.90%,760.01,40.08,4.47,32,12912.00,18.82%,16.99,
20190604~20190626,九数_618_厨小_跨品_高分段_干预组_此为准,外部导入人群,无线,品牌聚效,6月份聚效-厨小,微波炉九数,18920,69,0.36%,797.12,42.13,11.55,-,-,-,-,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,18883,458,2.43%,1924.65,101.93,4.20,134,39180.00,29.26%,20.36,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,18668,1562,8.37%,6945.32,372.04,4.45,244,76252.00,15.62%,10.98,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,18641,454,2.44%,1911.65,102.55,4.21,136,40529.00,29.96%,21.20,
20190604~20190626,九数_618_蒸箱_类目内_高分段_无品牌倾向_0604,外部导入人群,无线,品牌聚效,6月份聚效-蒸箱,九数,18600,117,0.63%,1150.31,61.84,9.83,1,5699.00,0.85%,4.95,
20190604~20190626,【新】近30天浏览未购竞品烤箱1,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,18563,1137,6.13%,5522.73,297.51,4.86,156,40522.00,13.72%,7.34,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,18042,1690,9.37%,25730.91,1426.17,15.23,215,386116.00,12.72%,15.01,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,17744,207,1.17%,1844.23,103.94,8.91,27,43756.00,13.04%,23.73,
20190604~20190626,【新】格兰仕京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,17722,1459,8.23%,6985.64,394.18,4.79,302,58042.00,20.70%,8.31,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,17568,146,0.83%,1390.98,79.18,9.53,6,11375.00,4.11%,8.18,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,搜索无线-烤箱,17490,1068,6.11%,6591.82,376.89,6.17,888,309652.00,83.15%,46.98,
20190604~20190626,【新】格兰仕微波炉P70D20TL-D4近30天浏览未购,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索,17291,1721,9.95%,4612.30,266.75,2.68,359,106762.00,20.86%,23.15,
20190604~20190626,【新】九阳京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索无线,17254,1972,11.43%,10216.65,592.13,5.18,418,76200.60,21.20%,7.46,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,17240,2015,11.69%,33839.41,1962.84,16.79,317,529122.00,15.73%,15.64,
