时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,【新】烟灶热家装人群1,新标签人群,PC,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,84,1,1.19%,0.44,5.24,0.44,-,-,-,-,
20190604~20190626,核心人群-冰箱-美的,标签人群,PC,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】无线,83,-,-,-,-,-,-,-,-,-,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,PC,京东快车(搜索),【A+++】MG80VN13DG5_美的洗衣机_单投,MG80VN13DG5搜索,82,4,4.88%,7.99,97.44,2.00,3,5400.00,75.00%,675.84,
20190604~20190626,冰箱意向人群（美海美菱容西门子）,标签人群,PC,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】-无线,82,2,2.44%,4.89,59.63,2.44,-,-,-,-,
20190604~20190626,消毒柜核心人群（康宝美的方太海尔老板）,标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索无线,82,2,2.44%,6.75,82.32,3.38,-,-,-,-,
20190604~20190626,自定义-MD100V71WDX-自有人群,标签人群,PC,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-无线,81,6,7.41%,20.49,252.96,3.42,-,-,-,-,
20190604~20190626,意向人群-冰箱-美菱,标签人群,PC,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】无线,80,-,-,-,-,-,-,-,-,-,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,无线,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】PC,79,4,5.06%,5.30,67.09,1.33,1,2299.00,25.00%,433.77,
20190604~20190626,自定义-10公斤滚筒前10-SKU不拓展30天,标签人群,PC,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,79,2,2.53%,9.24,116.96,4.62,-,-,-,-,
20190604~20190626,再营销-快车计划再营销人群2,标签人群,无线,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,78,6,7.69%,20.35,260.90,3.39,12,13457.00,200.00%,661.28,
20190604~20190626,自定义-美的热水器3个月已购人群,标签人群,PC,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,78,4,5.13%,8.79,112.69,2.20,-,-,-,-,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,77,12,15.58%,28.74,373.25,2.40,4,7397.00,33.33%,257.38,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-PC,76,12,15.79%,30.78,405.00,2.57,-,-,-,-,
20190604~20190626,核心人群-空调-美的,标签人群,PC,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,76,2,2.63%,9.87,129.87,4.93,-,-,-,-,
20190604~20190626,热水器核心人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索无线,75,1,1.33%,3.55,47.33,3.55,1,799.00,100.00%,225.07,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,75,1,1.33%,4.74,63.20,4.74,-,-,-,-,
20190604~20190626,自定义-海尔10KG滚筒-不拓展,标签人群,PC,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,75,3,4.00%,14.21,189.47,4.74,-,-,-,-,
20190604~20190626,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索无线,74,2,2.70%,6.71,90.68,3.36,1,799.00,50.00%,119.08,
20190604~20190626,热水器核心人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】无线,74,1,1.35%,2.87,38.78,2.87,26,101890.00,2600.00%,35501.74,
20190604~20190626,自定义-海尔10KG滚筒-不拓展,标签人群,无线,京东快车(搜索),【A++】MG100V51D5_美的洗衣机_单投,【搜索】-PC,74,8,10.81%,21.67,292.84,2.71,1,1999.00,12.50%,92.25,
20190604~20190626,意向人群-冰箱-美菱,标签人群,PC,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,搜索-无线,73,3,4.11%,5.63,77.12,1.88,-,-,-,-,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,73,3,4.11%,2.97,40.68,0.99,1,1299.00,33.33%,437.37,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索PC,73,4,5.48%,13.72,187.95,3.43,-,-,-,-,
20190604~20190626,自定义-美的热水器3个月已购人群,标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索PC,72,-,-,-,-,-,-,-,-,-,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,72,-,-,-,-,-,-,-,-,-,
20190604~20190626,洗碗机核心人群（美的海尔方太西门子）,标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索无线,72,1,1.39%,3.16,43.89,3.16,-,-,-,-,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】PC,71,3,4.23%,10.51,148.03,3.50,2,3898.00,66.67%,370.88,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】PC,71,3,4.23%,10.51,148.03,3.50,2,3898.00,66.67%,370.88,
20190604~20190626,自定义-美的热水器3个月已购人群,标签人群,无线,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,71,3,4.23%,3.78,53.24,1.26,23,27948.00,766.67%,7393.65,
20190604~20190626,自定义-美的洗衣机近3个月已购人群,标签人群,无线,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,71,5,7.04%,7.26,102.25,1.45,23,27948.00,460.00%,3849.59,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【新品培养】MB30VH05,搜索-无线,71,1,1.41%,4.88,68.73,4.88,-,-,-,-,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【C】MG100V76DQCJ5_美的洗衣机_单投,MG100V76DQCJ5搜索PC,71,6,8.45%,18.70,263.38,3.12,6,5394.00,100.00%,288.45,
20190604~20190626,核心人群-冰箱-海尔,标签人群,PC,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,71,1,1.41%,4.61,64.93,4.61,-,-,-,-,
20190604~20190626,热水器核心人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【A+++】MG80VN13DG5_美的洗衣机_单投,MG80VN13DG5搜索,70,-,-,-,-,-,22,154190.00,-,-,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,MD80V51D5搜索PC,70,1,1.43%,2.26,32.29,2.26,-,-,-,-,
20190604~20190626,核心人群-电热水器-美的,标签人群,PC,京东快车(搜索),【提升销售】MB100V50WDQCJ_美的洗衣机_单投,搜索-无线,70,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】发现好货-家电家具家装,新标签人群,PC,京东快车(搜索),【提升销售】MB100V50WDQCJ_美的洗衣机_单投,搜索-无线,70,1,1.43%,4.71,67.29,4.71,-,-,-,-,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索无线,70,2,2.86%,6.71,95.86,3.36,-,-,-,-,
20190604~20190626,【新】发现好货-家电家具家装,新标签人群,PC,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,69,1,1.45%,5.27,76.38,5.27,-,-,-,-,
20190604~20190626,自定义-洗衣机9公斤波轮top不扩展,标签人群,无线,京东快车(搜索),【B】MB90V31D_美的洗衣机_单投,MB90V31D搜索PC,68,6,8.82%,6.06,89.12,1.01,3,2996.00,50.00%,494.39,
20190604~20190626,意向人群-洗衣机-TCL,标签人群,PC,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】无线,68,1,1.47%,1.64,24.12,1.64,-,-,-,-,
20190604~20190626,自定义-核心型号不扩展-海尔官旗,标签人群,无线,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索PC,68,10,14.71%,23.44,344.71,2.34,1,2499.00,10.00%,106.61,
20190604~20190626,【新】孕龄和宝宝年龄人群,新标签人群,PC,京东快车(搜索),【新品培养】MB30VH05,搜索-无线,67,-,-,-,-,-,-,-,-,-,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,MD80V51D5搜索PC,67,-,-,-,-,-,-,-,-,-,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,MD80V51D5搜索PC,67,-,-,-,-,-,-,-,-,-,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,66,7,10.61%,16.18,245.15,2.31,1,1399.00,14.29%,86.46,
20190604~20190626,自定义-美的洗衣机近3个月已购人群,标签人群,PC,京东快车(搜索),【提升销售】MB100V50WDQCJ_美的洗衣机_单投,搜索-PC,66,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】冰空洗家装人群-美的,新标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索PC,66,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近15天浏览海尔波轮未购买,新标签人群,PC,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】无线,64,1,1.56%,3.23,50.47,3.23,-,-,-,-,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,MD80V51D5搜索PC,64,-,-,-,-,-,-,-,-,-,
20190604~20190626,消毒柜核心人群（康宝美的方太海尔老板）,标签人群,PC,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,63,1,1.59%,2.18,34.60,2.18,-,-,-,-,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,63,1,1.59%,2.66,42.22,2.66,-,-,-,-,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,PC,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,63,5,7.94%,8.07,128.10,1.61,1,1099.00,20.00%,136.18,
20190604~20190626,自定义-MD80V50D5-自身人群,标签人群,PC,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,63,2,3.17%,5.66,89.84,2.83,-,-,-,-,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,62,1,1.61%,4.63,74.68,4.63,-,-,-,-,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,无线,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,61,2,3.28%,2.13,34.92,1.07,23,27948.00,1150.00%,13121.13,
20190604~20190626,热水器核心人群（万家乐统帅志高奥特朗）,标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,61,8,13.11%,15.81,259.18,1.98,2,4899.00,25.00%,309.87,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,PC,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】无线,61,1,1.64%,0.10,1.64,0.10,-,-,-,-,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,60,8,13.33%,19.71,328.50,2.46,1,2701.00,12.50%,137.04,
20190604~20190626,自定义-海尔10KG滚筒-不拓展,标签人群,PC,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,搜索-无线,60,1,1.67%,2.44,40.67,2.44,-,-,-,-,
20190604~20190626,自定义-hr9-10公斤洗烘不扩展,标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,MD80V51D5搜索PC,59,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-行业10公斤洗烘,标签人群,PC,京东快车(搜索),【提升销售】MB100V50WDQCJ_美的洗衣机_单投,搜索-PC,59,1,1.69%,1.17,19.83,1.17,-,-,-,-,
20190604~20190626,意向人群-洗衣机-威力,标签人群,PC,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,58,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】冰空洗家装人群-海尔,新标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索PC,58,-,-,-,-,-,-,-,-,-,
20190604~20190626,核心人群-燃气热水器-美的,标签人群,PC,京东快车(搜索),【提升销售】MB100V50WDQCJ_美的洗衣机_单投,搜索-无线,57,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_618_滚筒_类目内_高分段_美的品牌倾向_0607,外部导入人群,无线,京东直投,,,57,2,3.51%,0.88,15.44,0.44,-,-,-,-,
20190604~20190626,搜索-洗衣机搜索人群-波轮,标签人群,PC,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】无线,56,1,1.79%,0.10,1.79,0.10,-,-,-,-,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_洗衣机,56,-,-,-,-,-,-,-,-,-,
20190604~20190626,洗碗机核心人群（美的海尔方太西门子）,标签人群,PC,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】无线,56,-,-,-,-,-,-,-,-,-,
20190604~20190626,洗衣机核心人群（海尔西门子博世三洋LG）,标签人群,无线,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-PC,56,5,8.93%,9.86,176.07,1.97,-,-,-,-,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,PC,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,55,-,-,-,-,-,-,-,-,-,
20190604~20190626,搜索-洗衣机搜索人群-洗烘,标签人群,无线,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-PC,55,3,5.45%,7.35,133.64,2.45,-,-,-,-,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索PC,55,-,-,-,-,-,-,-,-,-,
20190604~20190626,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,55,5,9.09%,11.15,202.73,2.23,1,2198.00,20.00%,197.13,
20190604~20190626,自定义-洗衣机top180机型不扩展,标签人群,无线,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索PC,55,2,3.64%,6.72,122.18,3.36,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_洗衣机,54,-,-,-,-,-,-,-,-,-,
20190604~20190626,意向人群-冰箱-美菱,标签人群,PC,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,54,1,1.85%,4.86,90.00,4.86,-,-,-,-,
20190604~20190626,自定义-美的热水器3个月已购人群,标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,MD80V51D5搜索PC,53,1,1.89%,2.39,45.09,2.39,-,-,-,-,
20190604~20190626,意向人群-洗衣机-海信,标签人群,PC,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,搜索-无线,53,1,1.89%,1.72,32.45,1.72,-,-,-,-,
20190604~20190626,意向人群-冰箱-容声,标签人群,PC,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,53,2,3.77%,9.47,178.68,4.74,-,-,-,-,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,52,3,5.77%,4.48,86.15,1.49,-,-,-,-,
20190604~20190626,【新】洗衣机家装类1,新标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索PC,52,-,-,-,-,-,-,-,-,-,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,PC,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,51,1,1.96%,2.42,47.45,2.42,-,-,-,-,
20190604~20190626,搜索-洗衣机搜索人群-波轮,标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,51,2,3.92%,3.65,71.57,1.83,-,-,-,-,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,51,-,-,-,-,-,-,-,-,-,
20190604~20190626,意向人群-洗衣机-统帅（Leader）,标签人群,PC,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,51,1,1.96%,4.61,90.39,4.61,-,-,-,-,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,50,1,2.00%,3.99,79.80,3.99,-,-,-,-,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,49,4,8.16%,5.44,111.02,1.36,4,11988.00,100.00%,2203.68,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,49,4,8.16%,5.44,111.02,1.36,4,11988.00,100.00%,2203.68,
20190604~20190626,【新】发现好货-家电家具家装,新标签人群,无线,品牌聚效,6月大促,无线首焦-跨品类,48,-,-,-,-,-,-,-,-,-,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】-无线,48,-,-,-,-,-,-,-,-,-,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,MD80V51D5搜索PC,48,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】618大促京东快车广告再营销人群,京选人群,无线,品牌聚效,跨品类【618临时】,无线首焦-跨品类,47,-,-,2.30,48.94,-,-,-,-,-,
20190604~20190626,自定义-美的洗衣机近3个月已购人群,标签人群,无线,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】-无线,47,3,6.38%,7.90,168.09,2.63,-,-,-,-,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,无线,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】PC,46,-,-,-,-,-,1,2299.00,-,-,
20190604~20190626,自定义-洗衣机top180机型不扩展,标签人群,PC,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】-无线,46,1,2.17%,2.18,47.39,2.18,-,-,-,-,
20190604~20190626,自定义-美的热水器3个月已购人群,标签人群,PC,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】-无线,46,-,-,-,-,-,-,-,-,-,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索PC,45,-,-,-,-,-,-,-,-,-,
20190604~20190626,消毒柜核心人群（康宝美的方太海尔老板）,标签人群,PC,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】无线,44,2,4.55%,3.31,75.23,1.66,1,840.00,50.00%,253.78,
20190604~20190626,意向人群-洗衣机-三洋,标签人群,PC,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,搜索-无线,44,2,4.55%,6.12,139.09,3.06,-,-,-,-,
20190604~20190626,核心人群-冰箱-美菱,标签人群,PC,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,44,-,-,-,-,-,-,-,-,-,
20190604~20190626,消毒柜核心人群（康宝美的方太海尔老板）,标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,44,6,13.64%,12.03,273.41,2.01,1,2701.00,16.67%,224.52,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,44,1,2.27%,3.09,70.23,3.09,-,-,-,-,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,无线,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】PC,43,4,9.30%,9.54,221.86,2.38,11,35606.00,275.00%,3732.29,
20190604~20190626,消毒柜核心人群（康宝美的方太海尔老板）,标签人群,PC,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,43,-,-,-,-,-,-,-,-,-,
20190604~20190626,热水器核心人群（万家乐统帅志高奥特朗）,标签人群,无线,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-PC,42,2,4.76%,0.20,4.76,0.10,-,-,-,-,
20190604~20190626,【新】近30天浏览加购未购top200洗衣机,新标签人群,PC,京东快车(搜索),【提升销售】MB100V50WDQCJ_美的洗衣机_单投,搜索-无线,42,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-冰箱400-500L浏览加购未购人群30,标签人群,无线,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】PC,41,5,12.20%,8.98,219.02,1.80,1,1599.00,20.00%,178.06,
20190604~20190626,洗衣机核心人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,41,-,-,-,-,-,-,-,-,-,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】-无线,41,2,4.88%,5.23,127.56,2.62,-,-,-,-,
20190604~20190626,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,PC,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,41,1,2.44%,3.24,79.02,3.24,-,-,-,-,
20190604~20190626,【新】近30天浏览加购美的洗衣机未购洗衣机,新标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,39,2,5.13%,6.06,155.38,3.03,-,-,-,-,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,无线,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】PC,38,3,7.89%,7.70,202.63,2.57,11,35606.00,366.67%,4624.16,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】PC,38,2,5.26%,0.20,5.26,0.10,1,2299.00,50.00%,11495.00,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,38,1,2.63%,1.78,46.84,1.78,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,38,-,-,-,-,-,-,-,-,-,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,38,1,2.63%,1.91,50.26,1.91,1,1599.00,100.00%,837.17,
20190604~20190626,搜索-洗衣机搜索人群-滚筒,标签人群,无线,京东快车(搜索),【A++】MG100V51D5_美的洗衣机_单投,【搜索】-PC,38,5,13.16%,9.42,247.89,1.88,3,4935.00,60.00%,523.89,
20190604~20190626,九数_618_滚筒_类目内_高分段_美的品牌倾向_0607,外部导入人群,无线,京东直投,,,38,1,2.63%,0.40,10.53,0.40,-,-,-,-,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,38,-,-,-,-,-,-,-,-,-,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,38,1,2.63%,1.78,46.84,1.78,-,-,-,-,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,无线,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,38,2,5.26%,5.61,147.63,2.81,-,-,-,-,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索PC,37,1,2.70%,2.03,54.86,2.03,-,-,-,-,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,PC,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索PC,36,1,2.78%,2.03,56.39,2.03,-,-,-,-,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】PC,35,6,17.14%,15.08,430.86,2.51,11,35606.00,183.33%,2361.14,
20190604~20190626,自定义-洗衣机9公斤波轮top不扩展,标签人群,无线,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,35,1,2.86%,2.02,57.71,2.02,10,15483.00,1000.00%,7664.85,
