user_nick,crow_name,f_type,f_device,f_product_line,f_campaign,f_group,f_impression,f_click,f_click_rate,cost,ecpm,cpc,order_cnt,order_amt,cvr,roi
midea0bx3,搜索0美的,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0新增词,4381,257,5.87%,577.76,131.88,2.25,78,400211,30.35%,692.69
midea0bx3,自定义0洗衣机0西门子核心意向,标签人群,PC,京东快车(搜索),冰箱0三门0258P_冰箱_单投,冰箱0258WTPZM,4371,35,0.80%,100.65,23.03,2.88,7,39836,20.00%,395.79
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0608,外部导入人群,PC,京东快车(搜索),冰箱0多门0318_冰箱_单投,冰箱0318WTPZM,4362,15,0.34%,26.82,6.15,1.79,0,0,0,0
midea0bx3,默认拉新人群,京选人群,无线,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,4281,139,3.25%,632.12,147.66,4.55,17,34231,12.23%,54.15
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM,4249,26,0.61%,52.63,12.39,2.02,2,4998,7.69%,94.96
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),4243,111,2.62%,280.73,66.16,2.53,0,0,0,0
midea0bx3,自定义0美的0全品类意向,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0新增词,4241,305,7.19%,696.62,164.26,2.28,17,55983,5.57%,80.36
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0606,外部导入人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,4182,530,12.67%,1345.6,321.76,2.54,33,106963,6.23%,79.49
midea0bx3,九数_20190608_冰箱_618跨品_对照组,外部导入人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),4151,42,1.01%,174.11,41.94,4.15,0,0,0,0
midea0bx3,自定义0美的冰箱意向人群,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0新增词,4128,342,8.28%,759.77,184.05,2.22,109,481634,31.87%,633.92
midea0bx3,九数_20190607_冰箱_618跨品_干预组,外部导入人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),4109,40,0.97%,166.35,40.48,4.16,1,1699,2.50%,10.21
midea0bx3,意向人群0冰箱0美的,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0新增词,4102,341,8.31%,756.75,184.48,2.22,109,481634,31.96%,636.45
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0609,外部导入人群,无线,京东直投,,,4075,60,1.47%,80.43,19.74,1.34,0,0,0,0
midea0bx3,【新】商用品类浏览偏好,新标签人群,PC,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E),4073,19,0.47%,65.14,15.99,3.43,10,15458,52.63%,237.3
midea0bx3,【新】DMP030天跨品类拉新,新标签人群,无线,京东直投,,,4034,87,2.16%,48.04,11.91,0.55,0,0,0,0
midea0bx3,自定义0洗衣机0TCL核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,4032,68,1.69%,228.04,56.56,3.35,2,5798,2.94%,25.43
midea0bx3,自定义0空调0格力核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),4013,23,0.57%,43.27,10.78,1.88,0,0,0,0
midea0bx3,自定义0烟机0老板核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),3992,32,0.80%,68.55,17.17,2.14,2,8398,6.25%,122.51
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0618,外部导入人群,无线,品牌聚效,冰箱投放测试_九数,冰箱测试_品类意向_九数0无品牌倾向,3982,20,0.50%,354.66,89.07,17.73,0,0,0,0
midea0bx3,自定义0洗衣机0三洋核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),3967,41,1.03%,108.67,27.39,2.65,41,97191,100.00%,894.37
midea0bx3,九数_618_冰箱_类目内_高分段_3k_3.5k_0610,外部导入人群,无线,京东直投,,,3963,42,1.06%,52.73,13.31,1.26,0,0,0,0
midea0bx3,自定义0洗衣机0西门子核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM0新增词,3916,287,7.33%,1173.98,299.79,4.09,20,52189,6.97%,44.45
midea0bx3,电热水器0史密斯核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,3903,265,6.79%,682.28,174.81,2.57,11,36132,4.15%,52.96
midea0bx3,九数_20190608_冰箱_618跨品_干预组,外部导入人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),3894,39,1.00%,163.02,41.86,4.18,1,1699,2.56%,10.42
midea0bx3,自定义0洗衣机0LG核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,3855,366,9.49%,1207.03,313.11,3.3,40,100528,10.93%,83.29
midea0bx3,九数618_冰箱_类目_高分_4k以上_0616,外部导入人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,3781,369,9.76%,1807.03,477.92,4.9,28,92572,7.59%,51.23
midea0bx3,【新】冰箱0竞品词搜索,新标签人群,PC,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM0新增词,3775,25,0.66%,58.69,15.55,2.35,0,0,0,0
midea0bx3,九数_20190619_冰箱_618跨品_对照组,外部导入人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,3765,290,7.70%,757.63,201.23,2.61,4,13363,1.38%,17.64
midea0bx3,九数618_冰箱_类目_高分_3.5k_4k_0616,外部导入人群,无线,京东直投,,,3764,37,0.98%,65.52,17.41,1.77,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0607,外部导入人群,PC,京东快车(搜索),冰箱0多门0318_冰箱_单投,冰箱0318WTPZM,3750,15,0.40%,28.29,7.54,1.89,0,0,0,0
midea0bx3,九数_20190619_冰箱_618跨品_干预组,外部导入人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,3750,295,7.87%,801.17,213.65,2.72,6,18294,2.03%,22.83
midea0bx3,【新】冰箱0竞品词搜索,新标签人群,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM0新增词,3748,346,9.23%,1106.04,295.1,3.2,37,105293,10.69%,95.2
midea0bx3,【新】冰箱05000600升TOP50,新标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,3748,439,11.71%,884.2,235.91,2.01,61,172222,13.90%,194.78
midea0bx3,自定义0美的0冷柜意向,标签人群,PC,京东快车(搜索),冷柜0230_冷柜/冰吧_单投,冷柜0230GM,3731,16,0.43%,45.21,12.12,2.83,1,1799,6.25%,39.79
midea0bx3,自定义0烟机0方太核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),3725,32,0.86%,73.19,19.65,2.29,0,0,0,0
midea0bx3,【新】会买专辑0家电家装家具,新标签人群,无线,京东快车(搜索),冰箱0三门0258P_冰箱_单投,冰箱0258WTPZM,3721,254,6.83%,651.09,174.98,2.56,19,46597,7.48%,71.57
midea0bx3,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),店铺推广,腰部广告,3716,79,2.13%,260.93,70.22,3.3,3,10597,3.80%,40.61
midea0bx3,【新】冰箱0十字对开TOP50,新标签人群,无线,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,3709,183,4.93%,254.89,68.72,1.39,1,3299,0.55%,12.94
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0617,外部导入人群,无线,品牌聚效,冰箱投放测试_九数,冰箱测试_品类意向_九数0无品牌倾向,3677,21,0.57%,321.03,87.31,15.29,0,0,0,0
midea0bx3,【新】近半年购买美的热水器+冰箱未购买,新标签人群,无线,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E),3675,163,4.44%,454.64,123.71,2.79,21,49538,12.88%,108.96
midea0bx3,【新】秒杀商品偏好,新标签人群,PC,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,3671,15,0.41%,39.73,10.82,2.65,2,5398,13.33%,135.87
midea0bx3,自定义0空调0格力核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM,3670,116,3.16%,342.35,93.28,2.95,8,19592,6.90%,57.23
midea0bx3,自定义0空调0TCL核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,3631,267,7.35%,1011.17,278.48,3.79,9,24535,3.37%,24.26
midea0bx3,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,品牌聚效,京选店铺_冰箱,日常0京选店铺,3627,146,4.03%,767.55,211.62,5.26,5,12313,3.42%,16.04
midea0bx3,【新】店铺商品浏览,新标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0新增词,3610,316,8.75%,688.09,190.61,2.18,108,477635,34.18%,694.15
midea0bx3,九数618_冰箱_类目_高分_3k_3.5k_0616,外部导入人群,无线,京东直投,,,3596,47,1.31%,93.93,26.12,2,0,0,0,0
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0新增词,3585,269,7.50%,762.06,212.57,2.83,24,75067,8.92%,98.51
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0604,外部导入人群,无线,京东直投,,,3585,44,1.23%,48.94,13.65,1.11,1,3298,2.27%,67.39
midea0bx3,自定义0洗衣机0海尔核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,3568,172,4.82%,539.91,151.32,3.14,4,11296,2.33%,20.92
midea0bx3,自定义0空调0格力核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,3558,28,0.79%,90.33,25.39,3.23,6,16594,21.43%,183.7
midea0bx3,洗衣机0小天鹅核心意向,标签人群,无线,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,3547,165,4.65%,826.83,233.11,5.01,16,26665,9.70%,32.25
midea0bx3,默认浏览人群,京选人群,PC,京东快车(搜索),冷柜0301_冷柜/冰吧_单投,冷柜0301KM,3537,28,0.79%,75.27,21.28,2.69,1,1399,3.57%,18.59
midea0bx3,自定义0洗衣机0松下核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,3537,263,7.44%,966.1,273.14,3.67,22,57843,8.37%,59.87
midea0bx3,【新】近半年购买美的热水器+冰箱未购买,新标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),3535,19,0.54%,46.1,13.04,2.43,33,33547,173.68%,727.7
midea0bx3,电热水器0美的核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,3523,95,2.70%,312.77,88.78,3.29,0,0,0,0
midea0bx3,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E),3519,26,0.74%,62.26,17.69,2.39,15,42517,57.69%,682.89
midea0bx3,默认浏览人群,京选人群,PC,京东快车(搜索),冷柜0220_冷柜/冰吧_单投,冷柜0220VM(E),3497,43,1.23%,103.16,29.5,2.4,6,7333,13.95%,71.08
midea0bx3,自定义0商用关联品类1800元以下意向用户,标签人群,无线,京东快车(搜索),冷柜0143_冷柜/冰吧_单投,冷柜0143,3492,219,6.27%,1070.98,306.7,4.89,35,78222,15.98%,73.04
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0606,外部导入人群,无线,京东直投,,,3485,45,1.29%,57.29,16.44,1.27,0,0,0,0
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM,3469,28,0.81%,59.36,17.11,2.12,31,366084,110.71%,6167.18
midea0bx3,【新】近半年购买美的空调+冰箱未购买,新标签人群,无线,品牌聚效,京选店铺_冰箱,日常0京选店铺,3467,133,3.84%,741.26,213.8,5.57,16,31862,12.03%,42.98
midea0bx3,【新】再营销0未购买,新标签人群,PC,京东快车(搜索),冰箱0多门0318_冰箱_单投,冰箱0318WTPZM,3420,29,0.85%,38.39,11.23,1.32,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0610,外部导入人群,无线,京东直投,,,3412,28,0.82%,38.12,11.17,1.36,2,6598,7.14%,173.08
midea0bx3,搜索0美的,标签人群,PC,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,3409,15,0.44%,16.73,4.91,1.12,0,0,0,0
midea0bx3,自定义0冰箱意向,标签人群,无线,品牌聚效,冰箱_联合活动投放,614联合0APP BANNER,3367,15,0.45%,149.39,44.37,9.96,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0610,外部导入人群,无线,京东直投,,,3355,36,1.07%,47.85,14.26,1.33,0,0,0,0
midea0bx3,自定义0洗衣机0三洋核心意向,标签人群,无线,京东快车(搜索),冰箱0三门0258P_冰箱_单投,冰箱0258WTPZM,3355,216,6.44%,591.54,176.32,2.74,50,100875,23.15%,170.53
midea0bx3,自定义0烟灶热核心意向人群,标签人群,PC,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,3343,29,0.87%,82.37,24.64,2.84,0,0,0,0
midea0bx3,【新】冰箱04000500升TOP50,新标签人群,PC,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,3336,20,0.60%,57.41,17.21,2.87,2,6298,10.00%,109.7
midea0bx3,【新】冰箱04000500升TOP50,新标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,3315,336,10.14%,706.88,213.24,2.1,53,147275,15.77%,208.35
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,3303,123,3.72%,186.56,56.48,1.52,6,25594,4.88%,137.19
midea0bx3,自定义0空调0格力核心意向,标签人群,无线,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,3301,100,3.03%,417.06,126.34,4.17,3,5789,3.00%,13.88
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东直投,,,3262,25,0.77%,25.8,7.91,1.03,0,0,0,0
midea0bx3,自定义0洗衣机0松下核心意向,标签人群,PC,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,3254,9,0.28%,28.54,8.77,3.17,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0606,外部导入人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),3252,16,0.49%,55.99,17.22,3.5,0,0,0,0
midea0bx3,电热水器0万和核心意向,标签人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,3224,36,1.12%,89.17,27.66,2.48,7,15444,19.44%,173.2
midea0bx3,默认购买人群,京选人群,PC,京东快车(搜索),冷柜0220_冷柜/冰吧_单投,冷柜0220VM(E),3213,45,1.40%,105.16,32.73,2.34,5,6345,11.11%,60.34
midea0bx3,自定义0空调0TCL核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,3159,78,2.47%,245.63,77.76,3.15,0,0,0,0
midea0bx3,电热水器0美的核心意向,标签人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,3156,46,1.46%,92.23,29.22,2.01,9,20991,19.57%,227.59
midea0bx3,【新】冰箱0TOP50加购未购,新标签人群,无线,品牌聚效,京选店铺_冰箱,日常0京选店铺,3139,213,6.79%,755.33,240.63,3.55,12,19930,5.63%,26.39
midea0bx3,【新】近半年购买美的洗衣机+冰箱未购买,新标签人群,无线,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E),3106,124,3.99%,313.53,100.94,2.53,7,11993,5.65%,38.25
midea0bx3,九数618_冰箱_类目_高分_4k以上_0616,外部导入人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,3103,149,4.80%,605.58,195.16,4.06,12,45331,8.05%,74.86
midea0bx3,九数618_冰箱_类目_高分_3k_3.5k_0616,外部导入人群,无线,京东直投,,,3092,18,0.58%,26.87,8.69,1.49,3,8397,16.67%,312.5
midea0bx3,九数618_冰箱_类目_高分_3k_3.5k_0615,外部导入人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,3044,620,20.37%,2689.45,883.52,4.34,74,223456,11.94%,83.09
midea0bx3,【新】主要竞品人群未浏览美的,新标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,3000,37,1.23%,63.41,21.14,1.71,0,0,0,0
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM0新增词,2993,106,3.54%,376.26,125.71,3.55,6,16137,5.66%,42.89
midea0bx3,自定义0洗衣机0统帅核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,2972,10,0.34%,12.81,4.31,1.28,9,31200,90.00%,2435.6
midea0bx3,九数_20190607_冰箱_618跨品_对照组,外部导入人群,PC,京东快车(搜索),冰箱0多门0318_冰箱_单投,冰箱0318WTPZM,2966,8,0.27%,31.02,10.46,3.88,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0609,外部导入人群,无线,京东直投,,,2955,21,0.71%,27.59,9.34,1.31,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3k_3.5k_0607,外部导入人群,无线,京东直投,,,2949,45,1.53%,52.99,17.97,1.18,8,25192,17.78%,475.41
midea0bx3,【新】浏览美的/小天鹅空冰洗未购买冰箱,新标签人群,PC,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E),2940,29,0.99%,67.91,23.1,2.34,1,2499,3.45%,36.8
midea0bx3,自定义0洗衣机0三洋核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,2929,7,0.24%,9.15,3.12,1.31,15,50277,214.29%,5494.75
midea0bx3,九数_冰箱_350004000_4000500L_0530,外部导入人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),2928,245,8.37%,734.83,250.97,3,19,66378,7.76%,90.33
midea0bx3,九数618_冰箱_类目_高分_3k_3.5k_0616,外部导入人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,2903,49,1.69%,157.59,54.29,3.22,7,19593,14.29%,124.33
midea0bx3,自定义0烟机0老板核心意向,标签人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,2901,110,3.79%,194.63,67.09,1.77,3,8797,2.73%,45.2
midea0bx3,自定义0烟机0方太核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,2894,178,6.15%,570.32,197.07,3.2,3,11997,1.69%,21.04
midea0bx3,自定义0空调0格力核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,2893,2,0.07%,2.7,0.93,1.35,0,0,0,0
midea0bx3,搜索0冷柜/冰柜,标签人群,PC,京东快车(搜索),冷柜0201KMR_冷柜/冰吧_单投,冷柜0201KMR,2876,8,0.28%,28.95,10.07,3.62,0,0,0,0
midea0bx3,【新】秒杀商品偏好,新标签人群,PC,京东快车(搜索),冰箱0三门0258P_冰箱_单投,冰箱0258WTPZM,2817,17,0.60%,42.96,15.25,2.53,7,16893,41.18%,393.23
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,PC,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,2817,10,0.35%,26.05,9.25,2.61,0,0,0,0
midea0bx3,【新】冰箱0对开门TOP50,新标签人群,PC,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,2797,14,0.50%,19.66,7.03,1.4,0,0,0,0
midea0bx3,九数618_冰箱_类目_高分_3.5k_4k_0615,外部导入人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,2785,506,18.17%,2084.31,748.41,4.12,52,167484,10.28%,80.35
midea0bx3,九数618_冰箱_类目_高分_3.5k_4k_0616,外部导入人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,2775,56,2.02%,189.06,68.13,3.38,5,15695,8.93%,83.02
midea0bx3,【新】冰箱05000600升TOP50,新标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,2773,55,1.98%,112.73,40.65,2.05,2,10097,3.64%,89.57
midea0bx3,【新】618大促高潜人群,京选人群,无线,品牌聚效,冰箱日常活动_冰箱,冰箱日常推广0APP BANNER,2765,10,0.36%,127.11,45.97,12.71,0,0,0,0
midea0bx3,智能定向人群0视觉定向,智能定向,无线,京东直投,,,2752,31,1.13%,50.92,18.5,1.64,2,3349,6.45%,65.77
midea0bx3,九数_20190608_冰箱_618跨品_对照组,外部导入人群,PC,京东快车(搜索),冰箱0多门0318_冰箱_单投,冰箱0318WTPZM,2748,4,0.15%,14.14,5.15,3.54,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3k_3.5k_0606,外部导入人群,无线,京东直投,,,2746,40,1.46%,42.5,15.48,1.06,1,3299,2.50%,77.62
midea0bx3,【新】冰箱0美的浏览加购未购,新标签人群,无线,品牌聚效,冰箱日常活动_冰箱,冰箱日常推广0APP BANNER,2744,28,1.02%,221.96,80.89,7.93,4,11696,14.29%,52.69
midea0bx3,搜索0冷柜/冰柜,标签人群,PC,京东快车(搜索),冷柜0143_冷柜/冰吧_单投,冷柜0143,2711,18,0.66%,52.98,19.54,2.94,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0617,外部导入人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,2699,274,10.15%,1359.71,503.78,4.96,25,82775,9.12%,60.88
midea0bx3,九数618_冰箱_类目_高分_4k以上_0616,外部导入人群,无线,京东直投,,,2691,25,0.93%,48.8,18.13,1.95,0,0,0,0
