user_nick,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI
LittleSwan-Washer,默认浏览人群,京选人群,PC,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,52,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,自定义-核心型号扩展至店铺-三洋帝渡官旗,标签人群,PC,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,52,2,3.85%,4.32,83.08,2.16,-,-,-,-
LittleSwan-Washer,【新】近30天已购空调未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,52,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,【新】近30天加购（小天鹅+美的）未购洗衣机,新标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,52,1,1.92%,0.34,6.54,0.34,-,-,-,-
LittleSwan-Washer,自定义-行业9公斤定频波轮,标签人群,PC,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,51,1,1.96%,2.74,53.73,2.74,-,-,-,-
LittleSwan-Washer,【新】近30天已购厨房大电未购洗衣机,新标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,51,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,51,1,1.96%,2.23,43.73,2.23,-,-,-,-
LittleSwan-Washer,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,50,1,2.00%,2.78,55.6,2.78,-,-,-,-
LittleSwan-Washer,九数_618_波轮_类目内_高分段_美的品牌倾向_0605,外部导入人群,无线,京东直投,,,49,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,冰箱核心人群（康佳三星TCL奥玛海信）,标签人群,无线,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,49,3,6.12%,4.64,94.69,1.55,1,2999,33.33%,646.34
LittleSwan-Washer,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,49,3,6.12%,4.64,94.69,1.55,1,2999,33.33%,646.34
LittleSwan-Washer,九数_618_滚筒_类目内_高分段_美的品牌倾向_0605,外部导入人群,无线,京东直投,,,48,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,【新】近30天已购空调未购洗衣机,新标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,48,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,【新】近30天浏览加购洗衣机未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,48,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,自定义-美的热水器近3个月已购买,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,47,2,4.26%,3.97,84.47,1.99,-,-,-,-
LittleSwan-Washer,【新】小天鹅品牌人群30天浏览且加购未购,新标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,47,2,4.26%,0.7,14.89,0.35,-,-,-,-
LittleSwan-Washer,消毒柜核心人群（康宝美的方太海尔老板）,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,46,2,4.35%,1.44,31.3,0.72,-,-,-,-
LittleSwan-Washer,自定义-海尔10KG滚筒-不拓展,标签人群,PC,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,搜索-PC,46,1,2.17%,1.72,37.39,1.72,-,-,-,-
LittleSwan-Washer,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,45,3,6.67%,3.02,67.11,1.01,-,-,-,-
LittleSwan-Washer,冰箱核心人群（美海美菱容声西门子）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,44,3,6.82%,11.56,262.73,3.85,-,-,-,-
LittleSwan-Washer,【新】近30天已购电视影音未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,43,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,多次浏览热水器未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,42,3,7.14%,6.64,158.1,2.21,1,899,33.33%,135.39
LittleSwan-Washer,【新】近30天浏览加购空调未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,42,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,九数_618_滚筒_类目内_高分段_无品牌倾向_0607,外部导入人群,无线,京东直投,,,41,2,4.88%,0.94,22.93,0.47,-,-,-,-
LittleSwan-Washer,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,TD100V81WDG搜索PC,41,7,17.07%,16.27,396.83,2.32,-,-,-,-
LittleSwan-Washer,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,40,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,【新】近30天浏览加购冰箱未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,40,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,【新】近30天已购冰箱未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,40,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,多次浏览冰箱未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,39,3,7.69%,7.31,187.44,2.44,-,-,-,-
LittleSwan-Washer,多次浏览冰箱未购买美的系洗衣机,挖掘人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,39,2,5.13%,5.1,130.77,2.55,1,949,50.00%,186.08
LittleSwan-Washer,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,39,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,【新】小天鹅topSKU浏览加购未购,新标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,39,2,5.13%,0.7,17.95,0.35,-,-,-,-
LittleSwan-Washer,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,38,2,5.26%,4.17,109.74,2.09,-,-,-,-
LittleSwan-Washer,自定义-10公斤滚筒前10-SKU不拓展30天,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,38,4,10.53%,11.2,294.74,2.8,-,-,-,-
LittleSwan-Washer,【新】近30天浏览加购电视影音未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,38,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,【新】小天鹅topSKU浏览加购未购,新标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,38,2,5.26%,2.3,60.53,1.15,-,-,-,-
LittleSwan-Washer,多次购买美的品牌未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,37,2,5.41%,12.32,332.97,6.16,-,-,-,-
LittleSwan-Washer,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,TD100V81WDG搜索PC,37,2,5.41%,4.58,123.78,2.29,2,5598,100.00%,1222.27
LittleSwan-Washer,自定义-竞品洗烘人群,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,37,7,18.92%,15.6,421.62,2.23,-,-,-,-
LittleSwan-Washer,【新】小天鹅品牌人群30天浏览且加购未购,新标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,37,1,2.70%,0.34,9.19,0.34,-,-,-,-
LittleSwan-Washer,近90天内购买所选种子的竞品品牌商品的人群,定向推荐人群,无线,品牌聚效,12月份计划_小天鹅洗衣机,无线首焦-跨品类核心人群,36,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,【新】近30天已购厨房大电未购洗衣机,新标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,36,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,自定义-洗衣机top180SKU不扩展,标签人群,PC,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,36,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,多次浏览热水器未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,35,2,5.71%,4.47,127.71,2.24,2,2598,100.00%,581.21
LittleSwan-Washer,多次浏览冰箱未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,35,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,双11！洗衣机的拉新用户,,无线,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,34,2,5.88%,5.08,149.41,2.54,-,-,-,-
LittleSwan-Washer,自定义-竞品洗烘人群,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,33,4,12.12%,16.57,502.12,4.14,5,14695,125.00%,886.84
LittleSwan-Washer,自定义-核心型号扩展至店铺-海尔洗旗,标签人群,PC,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,33,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,TG100V86WMDY5搜索-PC,33,5,15.15%,14.57,441.52,2.91,6,20494,120.00%,1406.59
LittleSwan-Washer,【新】近30天已购厨房大电未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,33,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,TD100V81WDG搜索PC,32,3,9.38%,5.87,183.44,1.96,-,-,-,-
LittleSwan-Washer,【新】小天鹅品牌人群30天浏览且加购未购,新标签人群,无线,品牌聚效,跨品类【618临时】,品牌人群-意向,31,-,-,-,-,-,5,11694,-,-
LittleSwan-Washer,自定义-海尔10KG滚筒-不拓展,标签人群,无线,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,搜索-PC,31,2,6.45%,2.02,65.16,1.01,-,-,-,-
LittleSwan-Washer,自定义-西门子10公斤洗烘,标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,31,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,30,2,6.67%,4.31,143.67,2.15,-,-,-,-
LittleSwan-Washer,自定义-西门子8公斤洗烘,标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,30,1,3.33%,2.03,67.67,2.03,-,-,-,-
LittleSwan-Washer,九数_20190611_洗衣机_618跨品_干预组,外部导入人群,PC,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,29,1,3.45%,4.61,158.97,4.61,-,-,-,-
LittleSwan-Washer,九数_20190611_洗衣机_618跨品_对照组,外部导入人群,PC,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,29,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,自定义-热水器top178不扩展,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,29,3,10.34%,0.33,11.38,0.11,-,-,-,-
LittleSwan-Washer,【新】近30天已购空调未购洗衣机,新标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,29,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,热水器意向人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,28,2,7.14%,4.34,155,2.17,-,-,-,-
LittleSwan-Washer,油烟机意向人群（苏泊尔万家乐万和樱花帅康,标签人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,TD100V81WDG搜索PC,28,1,3.57%,2.03,72.5,2.03,-,-,-,-
LittleSwan-Washer,空调核心人群（扬子海信长虹科龙志高）,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,28,1,3.57%,1.92,68.57,1.92,-,-,-,-
LittleSwan-Washer,自定义-小天鹅-银离子系列,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,28,4,14.29%,11.2,400,2.8,-,-,-,-
LittleSwan-Washer,【新】近30天浏览加购厨大电未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,28,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,洗碗机核心人群（美的海尔方太西门子）,标签人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,27,4,14.81%,8.45,312.96,2.11,8,10997,200.00%,1301.42
LittleSwan-Washer,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,27,1,3.70%,0.11,4.07,0.11,-,-,-,-
LittleSwan-Washer,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,26,2,7.69%,4.38,168.46,2.19,-,-,-,-
LittleSwan-Washer,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-空调,26,2,7.69%,0.2,7.69,0.1,-,-,-,-
LittleSwan-Washer,【新】洗衣机top200浏览加购未购,新标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,26,4,15.38%,7.24,278.46,1.81,-,-,-,-
LittleSwan-Washer,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-空调,25,2,8.00%,0.2,8,0.1,-,-,-,-
LittleSwan-Washer,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,25,-,-,-,-,-,1,2099,-,-
LittleSwan-Washer,自定义-核心型号扩展至店铺-海尔洗旗,标签人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,25,6,24.00%,9.44,377.6,1.57,-,-,-,-
LittleSwan-Washer,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,25,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-空调,25,2,8.00%,0.2,8,0.1,-,-,-,-
LittleSwan-Washer,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,24,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,24,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,电视核心人群（风行东芝三星微鲸松下）,标签人群,PC,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,24,2,8.33%,4.32,180,2.16,-,-,-,-
LittleSwan-Washer,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-空调,24,2,8.33%,0.2,8.33,0.1,-,-,-,-
LittleSwan-Washer,【新】洗衣机top200浏览加购未购,新标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,23,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,自定义-LS+HR中高端波轮,标签人群,无线,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索PC,23,1,4.35%,1.29,56.09,1.29,1,1899,100.00%,1472.09
LittleSwan-Washer,洗碗机核心人群（美的海尔方太西门子）,标签人群,PC,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,22,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,多次浏览冰箱未购买美的系洗衣机,挖掘人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,22,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,【新】近30天已购热水器未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,22,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,21,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,【新】近30天浏览加购热水器未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,21,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,自定义-西门子9公斤滚筒,标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,21,2,9.52%,2.83,134.76,1.42,-,-,-,-
LittleSwan-Washer,【新】竞品-海尔topsku浏览未购,新标签人群,无线,品牌聚效,跨品类【618临时】,top洗衣机人群&amp;竞品,20,-,-,-,-,-,1,899,-,-
LittleSwan-Washer,自定义-西门子10公斤洗烘,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索PC,20,1,5.00%,2.41,120.5,2.41,-,-,-,-
LittleSwan-Washer,自定义-西门子9公斤滚筒,标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,20,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,洗碗机核心人群（美的海尔方太西门子）,标签人群,PC,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,19,1,5.26%,2.07,108.95,2.07,-,-,-,-
LittleSwan-Washer,自定义-西门子10公斤洗烘,标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,19,4,21.05%,7.82,411.58,1.96,5,20895,125.00%,2671.99
LittleSwan-Washer,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,19,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,类目洗衣机未购多次浏览加购关注并集,挖掘人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,18,5,27.78%,17.97,998.33,3.59,-,-,-,-
LittleSwan-Washer,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-洗碗机,17,1,5.88%,0.1,5.88,0.1,-,-,-,-
LittleSwan-Washer,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,17,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,【新】拉新-DMP-跨品类拉新,新标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,17,2,11.76%,7.86,462.35,3.93,-,-,-,-
LittleSwan-Washer,默认拉新人群,京选人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索PC,17,1,5.88%,3.4,200,3.4,-,-,-,-
LittleSwan-Washer,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-洗碗机,17,1,5.88%,0.1,5.88,0.1,-,-,-,-
LittleSwan-Washer,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-洗碗机,17,1,5.88%,0.1,5.88,0.1,-,-,-,-
LittleSwan-Washer,智能定向人群,智能定向,无线,品牌聚效,跨品类【618临时】,品牌人群,16,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,洗衣机品牌人群（惠而浦大宇创维奥克斯容声,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,16,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,多次购买美的品牌未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,16,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-洗碗机,16,1,6.25%,0.1,6.25,0.1,-,-,-,-
LittleSwan-Washer,自定义-海尔10KG滚筒-不拓展,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,15,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,多次浏览加购关注美的品牌未购买美的系洗,挖掘人群,无线,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,15,3,20.00%,9.22,614.67,3.07,-,-,-,-
LittleSwan-Washer,自定义-冰箱400-500L浏览加购未购人群30,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,15,2,13.33%,5.03,335.33,2.52,-,-,-,-
LittleSwan-Washer,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-竞品未购,15,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-竞品未购,15,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,自定义-10公斤滚筒前10-SKU不拓展30天,标签人群,PC,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,15,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-竞品未购,14,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,美的系洗衣机意向人群（美的+小天鹅）,标签人群,无线,品牌聚效,12月份计划_小天鹅洗衣机,无线首焦-品牌人群,14,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,双11！洗衣机的购买意向用户,,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,TD100V80WDX搜索-PC,14,1,7.14%,1.45,103.57,1.45,-,-,-,-
LittleSwan-Washer,多次浏览冰箱未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,14,1,7.14%,0.93,66.43,0.93,-,-,-,-
LittleSwan-Washer,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-竞品未购,14,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-10kg,13,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,13,2,15.38%,3.9,300,1.95,-,-,-,-
LittleSwan-Washer,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,13,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,多次浏览加购关注美的品牌未购买美的系洗,挖掘人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,13,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,多次浏览冰箱未购买美的系洗衣机,挖掘人群,PC,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,13,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,13,-,-,-,-,-,-,-,-,-
LittleSwan-Washer,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-10kg,13,-,-,-,-,-,-,-,-,-
